agent_module,config,task_id,baseline_passed,optimized_passed
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8ec7cc5542995a26add518,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a978555429941d65f26db,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab84d5a55429916710eb028,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a74581555429979e2882912,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1d40c5542994d76dccef5,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a73522d5542994cef4bc541,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7b1023554299042af8f6c2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84574455429933447460e6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a89a02955429946c8d6e975,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abdf1fe55429976d4830a31,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1e9fd5542997f29b3c1a1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a79c8fa5542994bb94570a1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac51a055542994611c8b390,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a78c7db55429974737f7882,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c90db554299653c1aa0bf,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7cc0d4554299452d57ba07,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7af4cd55429931da12c9a6,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a90b6985542990a984936c2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0a6ea5542993d6555ebe9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7265825542997f827839a3,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abe2b0155429976d4830a83,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae135fb55429920d523431f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f0a01554299458435d539,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac5101455429924173fb592,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6371155429929b0807af1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a81e4e8554299676cceb140,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab67bf255429954757d32f5,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77d65055429949eeb29f7b,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a86399e5542994775f60733,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf17f95542995ec70e8f6c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a1b845542990783324e5f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a83411655429966c78a6b5d,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae834e95542997ec272776a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7ab51055429927d897bef6,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a733c925542991f9a20c6b7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd516a5542992ac4f3825c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac29cf8554299218029dac2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8aa1685542992d82986f32,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0c29c5542993d6555ec46,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7c290c5542990527d55468,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a876f785542993e715abf42,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4d8475542993aec5ec0e0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab94cf0554299743d22eade,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8babf05542996e8ac8899e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77c60255429967ab105285,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf39ce5542995534e8c76d,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae53de455429908b6326599,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a813b6f55429903bc27b951,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0b2f25542993d6555ec1c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae207a65542994d89d5b317,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f812755429918e830d245,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae520315542993aec5ec152,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac26eed55429951e9e685bf,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77ddb855429967ab1052d8,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adcc3ed5542994d58a2f6c4,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a76f5b155429972597f1400,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae2c696554299495565db32,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a875154554299211dda2be7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae675245542991bbc9760dc,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a860aa6554299211dda2a45,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8bc03d5542996e8ac88a0b,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a89f68f5542992e4fca84b6,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab8634e5542990e739ec8de,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab85e9e55429934fafe6d8b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abe7f695542993f32c2a12d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abeb0da5542997ec76fd34b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7521c55542993748c897c6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae68e0055429908198fa607,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a83a2a15542993344746063,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adca8375542990d50227cd4,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add4f3a5542997545bbbd2c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae26cb15542994d89d5b421,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8485fa5542992a431d1a41,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1389655429901ffe4ae05,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a68d25542996c55b2dd98,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7fd7305542992e7d278dc2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae376a35542990afbd1e163,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adc5b875542996e68525328,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6b6065542991bbc976168,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab38cdd5542992ade7c6de2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a33205542996a35c1712f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a799dfb5542994bb9457029,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5aba77be55429955dce3ee44,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abcedb355429959677d6b4f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a713dcb5542994082a3e6d9,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8a764555429930ff3c0de1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8d93bf554299068b959d46,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4a1875542995ad6573dd2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77bef05542992a6e59dfaf,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a9064d05542990a9849360f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1b1aa5542997283cd223f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab81cd955429916710eaff7,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae3f2d25542995ad6573ccc,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a734e6d5542994cef4bc528,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac38bf355429939154137ba,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7502715542996c70cfae74,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd0b6b5542996e802b46b4,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac3af895542995ef918c1f0,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac3bab155429939154138fb,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab1f13e554299449642c81c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac275f155429921a00aaf82,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f24cc55429924144829e7,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5addda9b5542992200553b5b,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adce36e5542990d50227d55,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f155e554299458435d54c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a76a0005542993569682c64,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae66b055542995703ce8b61,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac270025542990b17b15390,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b515e55429971feec46bb,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae5305b5542990ba0bbb1f5,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8fc0065542997ba9cb3318,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1a2f755429964131be258,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac54ca45542993e66e822d5,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8da1815542994ba4e3dcd7,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7199725542994082a3e88f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abbd7985542992ccd8e7fb8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4c01e55429913cc2044f3,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab42d5755429942dd415eaf,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8baf775542996e8ac889c8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab69e8755429954757d3334,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a874e9b554299211dda2bd3,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7c3178554299683c1c62e1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b7e9c5542995d1e6f13c1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae020f5554299025d62a41b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a82efe355429966c78a6aa1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a86204d5542994775f60709,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab930655542991b5579f12a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8dee2455429917b4a5bce1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c8502554299585d9e36d0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae3de615542992f92d823a5,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f73455542997ba9cb3269,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a9b9a5542990198eaf160,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae457a95542996836b02c85,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab29956554299194fa9342d,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac373195542995ef918c199,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7e052d5542995f4f40238e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c06bb5542995e66a47530,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8fc3b155429933b8a20454,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1b1345542994ab5c67dd0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a90b1a15542990a984936ab,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a87ee7b55429938390d3eb6,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8ba92c554299240d9c2071,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abb02fe554299232ef4a39f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a70f39c5542994082a3e429,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8332815542993344745fe9,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6143f5542996de7b71b2d,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6368a5542992ae0d16284,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac4d2cd5542995c82c4ad73,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a4a1d5542990198eaf108,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abe19895542991f661060c2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a72c6565542992359bc31a7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a73830d55429908901be2da,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab870ed55429934fafe6db9,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1c18855429964131be279,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac199955542994ab5c67d8c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac2680055429963665199a8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab9ddaa5542994dbf019873,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8518a75542994c784ddaf7,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a81b43d5542995ce29dcc39,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac5275755429924173fb617,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77519c55429972597f14fa,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab3b2c4554299233954ff8a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abdb8ba5542993f32c2a015,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a83c3275542996488c2e4be,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8bde565542995d1e6f1454,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac249bd55429951e9e68528,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a80f4c2554299260e20a1da,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae12fcf5542990adbacf72c,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae7308d5542991e8301cbb8,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae305355542992decbdcdc2,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8530cc5542992a431d1aeb,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adc459255429944faac24ad,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a866fed554299211dda2b2e,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7c68575542996dd594b91c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac524e55542994611c8b3d0,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7bd791554299683c1c62c2,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7741775542994aec3b724f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8a1b7a5542992d82986ec0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8638945542994775f6072d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae249925542994d89d5b3c1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a80cddd554299260e20a169,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a71214d5542994082a3e5b9,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8a06c35542992d82986e57,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab7ccf455429928e1fe3910,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0d3da5542990adbacf66d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae5d0b5554299546bf82f80,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a78e9d155429970f5fffdcc,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c7232554299585d9e36a6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adcc9f35542990d50227d20,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5aba9e545542994dbf019986,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add92885542990dbb2f7e72,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b595855429949d91db563,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a88e3cc5542997e5c09a6c2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf88995542993344016cd4,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae835f25542997ec272776f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8555ea5542992a431d1b07,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84807d554299123d8c2278,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a030c5542996a35c17077,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab808b85542991d3222380d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7d158155429909bec76947,1,1
