agent_module,config,task_id,baseline_passed,optimized_passed
bench.agents.iterative_refiner,ParallelBranch-only,refine-042,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-043,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-044,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-045,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-046,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-047,1,0
bench.agents.iterative_refiner,ParallelBranch-only,refine-048,1,1
bench.agents.iterative_refiner,ParallelBranch-only,refine-049,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-000,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-001,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-002,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-003,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-004,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-005,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-006,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-007,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-008,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-009,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-010,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-011,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-012,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-013,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-014,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-015,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-016,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-017,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-018,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-019,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-020,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-021,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-022,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-023,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-024,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-025,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-026,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-027,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-028,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-029,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-030,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-031,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-032,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-033,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-034,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-035,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-036,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-037,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-038,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-039,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-040,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-041,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-042,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-043,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-044,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-045,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-046,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-047,1,0
bench.agents.iterative_refiner,ModelDowngrade-only,refine-048,1,1
bench.agents.iterative_refiner,ModelDowngrade-only,refine-049,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-000,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-001,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-002,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-003,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-004,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-005,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-006,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-007,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-008,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-009,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-010,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-011,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-012,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-013,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-014,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-015,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-016,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-017,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-018,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-019,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-020,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-021,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-022,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-023,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-024,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-025,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-026,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-027,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-028,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-029,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-030,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-031,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-032,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-033,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-034,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-035,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-036,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-037,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-038,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-039,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-040,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-041,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-042,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-043,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-044,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-045,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-046,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-047,1,0
bench.agents.iterative_refiner,StateDrop-only,refine-048,1,1
bench.agents.iterative_refiner,StateDrop-only,refine-049,1,1
